event_id,male_id,female_id,male_age,female_age,age_gap,same_race,same_field,shared_interests,attr_of_female,sinc_of_female,intel_of_female,fun_of_female,amb_of_female,attr_of_male,sinc_of_male,intel_of_male,fun_of_male,amb_of_male,male_pref_attr,male_pref_intel,female_pref_attr,female_pref_intel,male_self_attr,female_self_attr,male_goes_out,female_goes_out,male_decision,female_decision,match
97,P02064,P02076,18,31,13,1,0,6.0,5.6,7.1,7.7,7.8,8.5,6.9,3.6,7.2,4.1,7.0,32.6,14.2,14.7,22.1,5.4,10.0,sometimes,sometimes,0,0,0
97,P02064,P02077,18,21,3,0,0,5.3,7.0,6.7,10.0,8.3,6.7,6.4,5.7,5.9,4.0,6.9,32.6,14.2,17.4,23.5,5.4,5.9,sometimes,often,0,0,0
97,P02064,P02078,18,26,8,0,0,5.2,5.8,6.1,6.7,5.2,5.9,6.2,5.7,7.3,5.7,8.1,32.6,14.2,32.4,10.4,5.4,4.3,sometimes,often,1,1,1
97,P02064,P02079,18,18,0,0,0,0.0,4.9,5.8,6.2,4.0,7.0,6.9,5.4,6.4,3.0,6.6,32.6,14.2,20.4,24.2,5.4,7.0,sometimes,often,0,0,0
97,P02064,P02080,18,31,13,1,1,4.2,7.1,1.0,6.1,6.7,5.6,6.2,6.9,5.4,4.0,6.8,32.6,14.2,34.1,24.3,5.4,10.0,sometimes,often,0,0,0
97,P02064,P02081,18,20,2,1,0,3.4,3.8,3.9,7.1,5.2,7.9,6.1,6.3,8.7,2.9,6.9,32.6,14.2,21.4,21.8,5.4,8.5,sometimes,often,0,0,0
97,P02064,P02082,18,21,3,0,1,7.3,4.8,4.2,9.1,5.7,6.4,6.5,5.6,8.2,4.6,7.5,32.6,14.2,23.6,30.8,5.4,9.3,sometimes,often,0,1,0
97,P02064,P02083,18,25,7,1,0,3.3,4.4,9.8,7.9,5.3,7.1,5.8,5.6,7.1,3.8,6.7,32.6,14.2,8.1,25.2,5.4,6.0,sometimes,very_often,1,0,0
97,P02064,P02084,18,30,12,1,0,2.0,5.6,4.2,4.6,8.0,1.7,6.2,6.2,8.3,5.5,6.3,32.6,14.2,34.3,13.5,5.4,7.8,sometimes,often,0,0,0
97,P02064,P02085,18,27,9,0,0,6.4,6.8,4.0,6.2,9.4,4.0,7.1,5.5,8.6,4.2,6.2,32.6,14.2,19.2,17.3,5.4,6.3,sometimes,very_often,1,1,1
97,P02064,P02086,18,26,8,0,0,7.3,7.1,4.3,5.4,7.3,5.0,5.3,4.3,6.5,3.5,7.6,32.6,14.2,34.2,22.0,5.4,9.6,sometimes,rarely,1,0,0
97,P02064,P02087,18,25,7,0,0,4.4,9.3,7.1,7.6,7.7,3.2,6.7,5.6,7.1,4.5,3.9,32.6,14.2,34.4,10.5,5.4,9.0,sometimes,very_often,1,1,1
97,P02065,P02073,38,20,18,0,0,6.2,8.7,4.7,7.4,3.6,6.0,5.6,3.8,2.7,5.6,7.5,24.0,20.8,17.7,29.0,3.6,6.8,sometimes,very_often,0,1,0
97,P02065,P02074,38,28,10,0,0,10.0,3.2,9.4,4.5,6.3,9.1,2.1,3.7,1.1,4.6,7.6,24.0,20.8,26.5,12.6,3.6,4.0,sometimes,very_often,0,0,0
97,P02065,P02075,38,25,13,0,1,4.1,5.2,3.3,1.0,7.1,9.4,1.9,5.4,2.9,6.6,9.3,24.0,20.8,21.9,22.6,3.6,2.1,sometimes,very_often,0,0,0
97,P02065,P02076,38,31,7,0,0,3.7,9.3,6.7,7.1,8.8,8.6,3.5,4.2,3.3,6.1,5.4,24.0,20.8,14.7,22.1,3.6,10.0,sometimes,sometimes,1,0,0
97,P02065,P02077,38,21,17,0,0,3.9,8.1,7.6,9.1,10.0,6.0,4.1,5.2,3.4,5.3,7.3,24.0,20.8,17.4,23.5,3.6,5.9,sometimes,often,1,0,0
97,P02065,P02078,38,26,12,0,0,1.0,4.5,6.3,6.7,4.5,5.4,3.7,4.9,4.1,6.6,5.8,24.0,20.8,32.4,10.4,3.6,4.3,sometimes,often,0,0,0
97,P02065,P02079,38,18,20,0,1,5.5,10.0,7.5,6.7,1.7,3.4,3.0,3.8,2.3,4.9,6.9,24.0,20.8,20.4,24.2,3.6,7.0,sometimes,often,1,0,0
97,P02065,P02080,38,31,7,0,0,6.5,7.2,3.3,4.7,6.9,6.3,1.0,4.5,3.5,5.4,6.5,24.0,20.8,34.1,24.3,3.6,10.0,sometimes,often,1,0,0
97,P02065,P02081,38,20,18,0,0,6.4,3.0,4.2,7.5,5.2,8.0,2.1,4.3,2.8,5.8,9.6,24.0,20.8,21.4,21.8,3.6,8.5,sometimes,often,0,0,0
97,P02065,P02082,38,21,17,0,0,5.4,6.5,5.1,8.4,9.7,8.3,4.1,5.6,3.6,4.5,8.4,24.0,20.8,23.6,30.8,3.6,9.3,sometimes,often,0,0,0
97,P02065,P02083,38,25,13,0,0,7.4,5.6,8.5,5.7,6.4,6.1,2.6,4.4,2.3,6.3,6.2,24.0,20.8,8.1,25.2,3.6,6.0,sometimes,very_often,0,0,0
97,P02065,P02084,38,30,8,0,0,5.3,8.0,4.4,4.9,7.0,3.2,3.0,4.7,4.4,5.2,8.7,24.0,20.8,34.3,13.5,3.6,7.8,sometimes,often,0,0,0
97,P02065,P02085,38,27,11,1,0,4.5,9.3,2.9,5.5,7.6,4.7,1.1,6.0,1.0,6.3,7.4,24.0,20.8,19.2,17.3,3.6,6.3,sometimes,very_often,0,0,0
97,P02065,P02086,38,26,12,1,1,7.1,8.2,6.3,7.6,6.1,6.5,3.3,2.9,1.0,5.2,7.8,24.0,20.8,34.2,22.0,3.6,9.6,sometimes,rarely,1,0,0
97,P02065,P02087,38,25,13,1,1,7.9,9.8,5.9,6.4,8.6,1.3,1.9,5.3,1.0,5.9,7.2,24.0,20.8,34.4,10.5,3.6,9.0,sometimes,very_often,1,0,0
97,P02066,P02073,34,20,14,0,0,5.7,7.4,6.6,7.4,4.5,5.3,7.0,2.5,7.3,6.1,8.5,27.7,22.7,17.7,29.0,7.2,6.8,very_often,very_often,1,1,1
97,P02066,P02074,34,28,6,0,0,1.3,4.0,6.6,6.3,4.4,7.3,8.2,4.1,5.1,4.2,6.4,27.7,22.7,26.5,12.6,7.2,4.0,very_often,very_often,0,0,0
97,P02066,P02075,34,25,9,0,0,7.8,7.5,3.9,1.7,7.6,8.1,5.8,2.7,4.8,7.3,8.6,27.7,22.7,21.9,22.6,7.2,2.1,very_often,very_often,1,1,1
97,P02066,P02076,34,31,3,0,0,4.9,8.0,6.2,10.0,7.5,8.3,7.9,3.6,6.3,5.3,7.3,27.7,22.7,14.7,22.1,7.2,10.0,very_often,sometimes,0,1,0
97,P02066,P02077,34,21,13,1,0,5.4,4.4,8.1,7.3,7.8,6.7,7.3,3.2,7.4,6.7,5.6,27.7,22.7,17.4,23.5,7.2,5.9,very_often,often,0,0,0
97,P02066,P02078,34,26,8,0,0,9.0,6.6,7.1,5.2,3.2,5.2,5.8,3.1,5.9,4.3,5.3,27.7,22.7,32.4,10.4,7.2,4.3,very_often,often,0,1,0
97,P02066,P02079,34,18,16,0,0,7.7,5.6,6.1,6.3,4.8,4.2,6.8,2.0,4.6,6.2,8.0,27.7,22.7,20.4,24.2,7.2,7.0,very_often,often,0,1,0
97,P02066,P02080,34,31,3,0,0,4.8,6.6,1.1,7.5,4.4,6.4,7.0,1.8,5.7,6.1,9.1,27.7,22.7,34.1,24.3,7.2,10.0,very_often,often,0,1,0
97,P02066,P02081,34,20,14,0,0,2.1,5.4,7.6,6.2,6.2,7.4,4.3,4.0,6.7,5.1,6.9,27.7,22.7,21.4,21.8,7.2,8.5,very_often,often,1,0,0
97,P02066,P02082,34,21,13,1,0,6.5,3.8,4.6,5.2,7.3,7.1,8.1,3.2,4.8,5.5,7.5,27.7,22.7,23.6,30.8,7.2,9.3,very_often,often,1,1,1
97,P02066,P02083,34,25,9,0,0,6.9,6.3,8.1,7.3,7.1,5.6,7.4,2.1,3.9,4.5,7.4,27.7,22.7,8.1,25.2,7.2,6.0,very_often,very_often,1,0,0
97,P02066,P02084,34,30,4,0,0,6.4,6.9,4.5,3.4,7.2,4.0,8.1,4.1,4.7,4.9,5.3,27.7,22.7,34.3,13.5,7.2,7.8,very_often,often,0,0,0
97,P02066,P02085,34,27,7,0,0,6.7,6.4,4.9,7.5,9.5,6.4,9.0,3.0,7.0,5.3,6.8,27.7,22.7,19.2,17.3,7.2,6.3,very_often,very_often,1,1,1
97,P02066,P02086,34,26,8,0,0,7.0,8.0,3.7,6.6,6.5,4.7,5.9,2.5,5.9,3.6,8.7,27.7,22.7,34.2,22.0,7.2,9.6,very_often,rarely,0,1,0
97,P02066,P02087,34,25,9,0,0,5.6,8.3,6.8,8.9,7.0,3.5,6.6,3.7,8.2,5.2,6.9,27.7,22.7,34.4,10.5,7.2,9.0,very_often,very_often,1,0,0
97,P02067,P02073,19,20,1,0,0,4.3,6.8,4.8,6.3,4.3,6.5,4.4,8.3,6.6,6.8,6.5,27.7,15.3,17.7,29.0,5.4,6.8,rarely,very_often,0,0,0
97,P02067,P02074,19,28,9,0,0,6.4,3.0,7.9,4.5,5.8,7.7,5.7,8.3,6.4,7.7,5.9,27.7,15.3,26.5,12.6,5.4,4.0,rarely,very_often,0,0,0
97,P02067,P02075,19,25,6,0,0,4.7,4.1,2.7,2.6,7.7,9.5,5.6,5.5,6.2,7.1,5.2,27.7,15.3,21.9,22.6,5.4,2.1,rarely,very_often,0,0,0
97,P02067,P02076,19,31,12,0,0,6.6,7.7,6.0,9.4,5.5,8.4,5.2,7.3,6.3,8.1,6.0,27.7,15.3,14.7,22.1,5.4,10.0,rarely,sometimes,0,0,0
97,P02067,P02077,19,21,2,0,0,4.5,5.0,6.6,8.4,7.4,7.0,6.3,7.4,4.5,8.6,5.2,27.7,15.3,17.4,23.5,5.4,5.9,rarely,often,0,0,0
97,P02067,P02078,19,26,7,0,0,6.4,4.3,8.0,7.2,3.0,5.3,5.2,8.7,6.6,9.5,4.3,27.7,15.3,32.4,10.4,5.4,4.3,rarely,often,1,0,0
97,P02067,P02079,19,18,1,1,0,3.4,6.4,5.0,5.6,3.5,5.4,6.0,8.9,3.9,7.9,4.5,27.7,15.3,20.4,24.2,5.4,7.0,rarely,often,0,0,0
97,P02067,P02080,19,31,12,0,0,4.7,7.3,1.0,7.7,6.4,5.8,3.4,6.9,7.6,5.3,4.3,27.7,15.3,34.1,24.3,5.4,10.0,rarely,often,0,0,0
97,P02067,P02081,19,20,1,0,1,8.9,4.6,5.6,5.4,3.7,8.2,8.0,7.3,8.7,8.1,6.3,27.7,15.3,21.4,21.8,5.4,8.5,rarely,often,0,1,0
97,P02067,P02082,19,21,2,0,0,4.7,5.7,3.8,7.5,7.5,7.5,6.3,5.9,6.5,10.0,5.1,27.7,15.3,23.6,30.8,5.4,9.3,rarely,often,0,1,0
97,P02067,P02083,19,25,6,0,0,5.7,3.8,8.7,5.6,4.6,5.0,4.9,7.1,6.4,9.4,5.3,27.7,15.3,8.1,25.2,5.4,6.0,rarely,very_often,0,1,0
97,P02067,P02084,19,30,11,0,0,7.6,4.0,3.7,1.3,7.2,3.2,4.8,7.8,4.9,7.6,6.2,27.7,15.3,34.3,13.5,5.4,7.8,rarely,often,0,0,0
97,P02067,P02085,19,27,8,0,1,3.4,7.1,4.3,4.0,8.1,6.0,4.5,7.2,4.6,7.2,8.2,27.7,15.3,19.2,17.3,5.4,6.3,rarely,very_often,1,1,1
97,P02067,P02086,19,26,7,0,0,7.1,7.6,4.8,6.5,6.4,7.2,4.2,6.5,6.4,6.6,4.7,27.7,15.3,34.2,22.0,5.4,9.6,rarely,rarely,0,0,0
97,P02067,P02087,19,25,6,0,0,4.9,8.6,9.9,6.6,7.8,2.0,5.7,5.7,7.5,5.5,5.0,27.7,15.3,34.4,10.5,5.4,9.0,rarely,very_often,0,0,0
97,P02068,P02073,24,20,4,0,1,6.9,6.5,3.9,8.7,3.9,9.3,5.7,4.1,8.4,5.3,7.6,12.3,30.9,17.7,29.0,4.2,6.8,often,very_often,0,1,0
97,P02068,P02074,24,28,4,0,0,6.6,4.7,7.7,2.5,6.9,6.9,4.2,6.1,6.5,6.4,10.0,12.3,30.9,26.5,12.6,4.2,4.0,often,very_often,1,1,1
97,P02068,P02075,24,25,1,0,0,5.9,5.9,3.4,1.1,6.0,7.9,3.4,5.5,7.2,6.2,8.1,12.3,30.9,21.9,22.6,4.2,2.1,often,very_often,0,1,0
97,P02068,P02076,24,31,7,0,0,3.1,7.1,6.3,9.0,8.9,7.9,5.8,6.0,6.4,6.0,10.0,12.3,30.9,14.7,22.1,4.2,10.0,often,sometimes,1,0,0
97,P02068,P02077,24,21,3,0,0,2.2,7.6,6.6,7.7,9.6,4.3,3.3,5.7,7.8,5.1,9.7,12.3,30.9,17.4,23.5,4.2,5.9,often,often,0,0,0
97,P02068,P02078,24,26,2,0,0,6.0,4.3,5.3,6.0,2.9,4.0,3.8,6.3,6.3,5.0,8.9,12.3,30.9,32.4,10.4,4.2,4.3,often,often,0,0,0
97,P02068,P02079,24,18,6,0,0,5.4,6.8,7.1,4.4,4.2,4.8,3.9,3.8,6.3,7.5,9.1,12.3,30.9,20.4,24.2,4.2,7.0,often,often,0,0,0
97,P02068,P02080,24,31,7,0,1,4.9,6.7,1.0,6.9,6.0,5.9,4.4,5.1,6.7,5.7,7.1,12.3,30.9,34.1,24.3,4.2,10.0,often,often,0,0,0
97,P02068,P02081,24,20,4,0,0,7.5,5.1,5.2,7.5,2.6,10.0,5.8,5.5,8.0,5.1,8.6,12.3,30.9,21.4,21.8,4.2,8.5,often,often,1,0,0
97,P02068,P02082,24,21,3,0,1,5.2,7.2,5.6,6.9,7.9,6.5,6.7,4.7,8.5,4.8,9.5,12.3,30.9,23.6,30.8,4.2,9.3,often,often,1,1,1
97,P02068,P02083,24,25,1,0,0,2.3,4.2,10.0,5.5,7.1,6.1,4.7,7.4,5.1,7.0,7.8,12.3,30.9,8.1,25.2,4.2,6.0,often,very_often,1,0,0
97,P02068,P02084,24,30,6,0,0,4.8,6.6,4.7,6.8,6.9,3.2,4.8,4.6,7.0,5.6,8.5,12.3,30.9,34.3,13.5,4.2,7.8,often,often,0,0,0
97,P02068,P02085,24,27,3,1,0,6.3,6.4,4.9,6.1,9.8,6.7,6.3,6.8,7.2,4.8,9.0,12.3,30.9,19.2,17.3,4.2,6.3,often,very_often,1,1,1
97,P02068,P02086,24,26,2,1,0,5.0,7.4,5.5,4.3,7.6,5.5,5.1,4.7,7.9,5.0,8.2,12.3,30.9,34.2,22.0,4.2,9.6,often,rarely,1,0,0
97,P02068,P02087,24,25,1,1,0,2.3,7.8,6.0,9.7,9.0,4.1,5.1,4.8,6.8,5.7,8.7,12.3,30.9,34.4,10.5,4.2,9.0,often,very_often,1,0,0
97,P02069,P02073,26,20,6,0,0,2.5,7.4,5.1,7.6,5.0,5.6,8.0,4.8,6.7,6.6,4.4,33.5,21.5,17.7,29.0,7.0,6.8,often,very_often,0,1,0
97,P02069,P02074,26,28,2,0,1,6.1,1.7,9.9,1.3,6.5,7.2,7.5,6.3,6.1,6.4,6.0,33.5,21.5,26.5,12.6,7.0,4.0,often,very_often,0,1,0
97,P02069,P02075,26,25,1,0,0,8.2,5.1,5.7,1.9,7.7,8.5,7.8,4.3,6.0,6.2,6.4,33.5,21.5,21.9,22.6,7.0,2.1,often,very_often,0,1,0
97,P02069,P02076,26,31,5,0,0,6.8,8.3,8.6,10.0,8.9,7.9,5.9,5.1,5.3,7.5,6.2,33.5,21.5,14.7,22.1,7.0,10.0,often,sometimes,1,0,0
97,P02069,P02077,26,21,5,1,0,1.6,6.0,8.9,9.7,6.3,8.2,5.8,4.1,6.0,7.1,5.4,33.5,21.5,17.4,23.5,7.0,5.9,often,often,0,1,0
97,P02069,P02078,26,26,0,0,0,8.1,4.6,5.9,6.0,4.2,5.8,7.2,3.9,5.7,5.3,7.4,33.5,21.5,32.4,10.4,7.0,4.3,often,often,0,1,0
97,P02069,P02079,26,18,8,0,0,4.1,6.3,6.3,7.1,4.3,6.9,8.6,4.1,4.8,7.7,5.9,33.5,21.5,20.4,24.2,7.0,7.0,often,often,0,1,0
97,P02069,P02080,26,31,5,0,0,3.7,7.2,1.0,7.4,8.4,4.0,8.3,4.2,6.5,6.3,3.6,33.5,21.5,34.1,24.3,7.0,10.0,often,often,0,0,0
97,P02069,P02081,26,20,6,0,0,7.7,3.3,5.0,7.6,4.7,6.6,7.9,3.6,6.2,6.4,6.9,33.5,21.5,21.4,21.8,7.0,8.5,often,often,0,1,0
97,P02069,P02082,26,21,5,1,0,3.3,6.7,5.9,7.1,10.0,6.5,4.4,4.8,5.7,6.7,8.4,33.5,21.5,23.6,30.8,7.0,9.3,often,often,1,0,0
97,P02069,P02083,26,25,1,0,0,5.8,4.4,7.4,6.8,5.3,7.6,7.9,4.0,5.3,6.8,6.4,33.5,21.5,8.1,25.2,7.0,6.0,often,very_often,1,0,0
97,P02069,P02084,26,30,4,0,0,5.1,6.4,5.0,4.4,4.6,3.7,7.2,4.8,4.7,7.8,4.6,33.5,21.5,34.3,13.5,7.0,7.8,often,often,0,1,0
97,P02069,P02085,26,27,1,0,0,6.6,5.3,3.9,4.9,10.0,5.3,7.9,4.2,6.3,8.4,5.0,33.5,21.5,19.2,17.3,7.0,6.3,often,very_often,0,1,0
97,P02069,P02086,26,26,0,0,0,6.2,7.2,2.0,6.5,7.6,4.6,5.2,4.3,5.9,6.8,6.0,33.5,21.5,34.2,22.0,7.0,9.6,often,rarely,0,0,0
97,P02069,P02087,26,25,1,0,0,3.9,8.1,5.7,8.4,7.1,3.2,5.9,3.5,5.4,5.6,5.4,33.5,21.5,34.4,10.5,7.0,9.0,often,very_often,0,0,0
97,P02070,P02073,23,20,3,1,0,4.0,6.0,6.1,6.7,5.9,5.5,6.1,6.9,9.1,4.4,7.3,10.4,26.7,17.7,29.0,7.4,6.8,sometimes,very_often,0,1,0
97,P02070,P02074,23,28,5,1,0,5.3,3.8,7.5,4.8,3.9,8.8,5.4,5.7,7.3,7.7,8.1,10.4,26.7,26.5,12.6,7.4,4.0,sometimes,very_often,1,1,1
97,P02070,P02075,23,25,2,1,0,7.7,5.4,1.6,4.4,7.4,7.4,5.0,6.8,8.1,7.1,5.7,10.4,26.7,21.9,22.6,7.4,2.1,sometimes,very_often,0,1,0
97,P02070,P02076,23,31,8,1,1,6.3,6.1,5.6,10.0,7.1,7.9,6.3,5.4,6.5,5.6,7.2,10.4,26.7,14.7,22.1,7.4,10.0,sometimes,sometimes,1,1,1
97,P02070,P02077,23,21,2,0,0,3.6,7.1,10.0,6.9,8.6,7.3,5.0,4.1,9.1,6.2,5.7,10.4,26.7,17.4,23.5,7.4,5.9,sometimes,often,0,1,0
97,P02070,P02078,23,26,3,0,1,7.5,3.7,7.7,6.3,5.9,5.0,4.3,4.1,6.6,6.8,5.9,10.4,26.7,32.4,10.4,7.4,4.3,sometimes,often,1,1,1
97,P02070,P02079,23,18,5,0,0,6.5,5.4,6.5,5.6,3.1,6.0,7.1,6.3,8.5,8.2,4.0,10.4,26.7,20.4,24.2,7.4,7.0,sometimes,often,1,1,1
97,P02070,P02080,23,31,8,1,0,3.5,6.2,1.0,8.1,4.4,5.7,5.4,7.3,10.0,5.5,6.2,10.4,26.7,34.1,24.3,7.4,10.0,sometimes,often,0,1,0
97,P02070,P02081,23,20,3,1,0,0.6,4.8,5.5,5.6,5.6,9.3,5.3,7.3,8.5,5.8,6.5,10.4,26.7,21.4,21.8,7.4,8.5,sometimes,often,0,0,0
97,P02070,P02082,23,21,2,0,0,8.2,7.4,4.5,7.3,7.1,9.2,6.1,7.7,8.0,6.7,5.6,10.4,26.7,23.6,30.8,7.4,9.3,sometimes,often,1,1,1
97,P02070,P02083,23,25,2,1,0,6.6,4.6,8.5,6.5,5.8,7.3,5.3,6.8,9.3,7.2,5.4,10.4,26.7,8.1,25.2,7.4,6.0,sometimes,very_often,1,1,1
97,P02070,P02084,23,30,7,1,0,6.6,5.6,5.9,4.1,5.5,4.8,5.5,5.1,10.0,7.1,6.3,10.4,26.7,34.3,13.5,7.4,7.8,sometimes,often,0,0,0
97,P02070,P02085,23,27,4,0,0,6.7,5.8,5.4,6.1,7.8,4.1,4.8,6.7,10.0,6.2,6.9,10.4,26.7,19.2,17.3,7.4,6.3,sometimes,very_often,1,0,0
97,P02070,P02086,23,26,3,0,0,5.3,7.7,5.9,6.3,7.6,4.3,6.0,4.2,8.4,6.0,6.1,10.4,26.7,34.2,22.0,7.4,9.6,sometimes,rarely,1,1,1
97,P02070,P02087,23,25,2,0,0,6.5,8.2,7.5,7.6,7.7,3.2,4.6,5.8,9.0,7.6,5.7,10.4,26.7,34.4,10.5,7.4,9.0,sometimes,very_often,1,0,0
97,P02071,P02073,29,20,9,1,0,4.6,5.7,5.8,5.2,6.8,5.2,6.3,3.0,7.0,6.4,10.0,29.7,18.5,17.7,29.0,6.3,6.8,rarely,very_often,1,0,0
97,P02071,P02074,29,28,1,1,0,3.1,3.2,6.1,1.9,7.7,9.1,6.9,4.9,6.9,7.3,8.9,29.7,18.5,26.5,12.6,6.3,4.0,rarely,very_often,0,1,0
97,P02071,P02075,29,25,4,1,0,3.3,6.1,2.0,2.2,6.8,7.2,7.2,3.8,6.5,5.6,9.3,29.7,18.5,21.9,22.6,6.3,2.1,rarely,very_often,1,1,1
97,P02071,P02076,29,31,2,1,0,5.8,6.9,6.4,9.0,9.7,8.6,6.8,4.1,7.5,6.9,10.0,29.7,18.5,14.7,22.1,6.3,10.0,rarely,sometimes,1,1,1
97,P02071,P02077,29,21,8,0,1,7.6,7.1,7.0,8.5,6.0,5.4,5.3,1.6,6.1,6.0,9.4,29.7,18.5,17.4,23.5,6.3,5.9,rarely,often,0,1,0
97,P02071,P02078,29,26,3,0,0,3.5,5.3,9.2,6.5,3.5,6.0,6.5,2.9,5.0,4.7,7.2,29.7,18.5,32.4,10.4,6.3,4.3,rarely,often,1,0,0
97,P02071,P02079,29,18,11,0,0,4.8,7.1,6.6,7.6,4.3,6.5,5.4,1.7,5.4,8.3,8.2,29.7,18.5,20.4,24.2,6.3,7.0,rarely,often,1,1,1
97,P02071,P02080,29,31,2,1,0,4.6,6.8,1.0,6.6,7.9,6.4,7.4,3.1,6.3,6.0,9.8,29.7,18.5,34.1,24.3,6.3,10.0,rarely,often,1,0,0
97,P02071,P02081,29,20,9,1,0,4.4,5.2,6.4,4.0,6.3,9.5,6.5,3.9,5.7,3.3,8.2,29.7,18.5,21.4,21.8,6.3,8.5,rarely,often,0,0,0
97,P02071,P02082,29,21,8,0,0,4.6,6.0,4.1,6.2,7.8,7.8,5.4,3.8,5.0,6.4,8.3,29.7,18.5,23.6,30.8,6.3,9.3,rarely,often,1,0,0
97,P02071,P02083,29,25,4,1,0,5.6,5.5,9.4,5.4,5.7,7.1,7.3,4.0,5.6,7.7,7.3,29.7,18.5,8.1,25.2,6.3,6.0,rarely,very_often,1,0,0
97,P02071,P02084,29,30,1,1,1,5.9,6.1,4.1,2.9,7.4,4.9,7.7,5.3,6.2,7.5,8.0,29.7,18.5,34.3,13.5,6.3,7.8,rarely,often,1,1,1
97,P02071,P02085,29,27,2,0,0,5.7,7.3,4.5,6.1,10.0,6.3,6.3,4.0,5.6,5.7,7.1,29.7,18.5,19.2,17.3,6.3,6.3,rarely,very_often,1,0,0
97,P02071,P02086,29,26,3,0,0,1.9,7.1,5.2,6.4,6.7,5.6,5.4,4.0,6.9,6.7,10.0,29.7,18.5,34.2,22.0,6.3,9.6,rarely,rarely,0,0,0
97,P02071,P02087,29,25,4,0,0,5.4,9.7,7.0,6.2,10.0,2.4,5.2,2.4,7.2,6.8,9.1,29.7,18.5,34.4,10.5,6.3,9.0,rarely,very_often,1,1,1
97,P02072,P02073,25,20,5,1,0,6.8,7.0,6.3,7.8,6.1,7.1,6.7,6.5,8.7,5.2,7.5,32.4,22.6,17.7,29.0,4.7,6.8,rarely,very_often,1,1,1
97,P02072,P02074,25,28,3,1,0,4.5,2.5,7.9,4.9,4.2,6.9,8.2,3.5,9.5,4.4,8.7,32.4,22.6,26.5,12.6,4.7,4.0,rarely,very_often,0,0,0
97,P02072,P02075,25,25,0,1,0,1.0,5.3,1.8,2.6,8.5,8.6,6.7,5.6,6.9,6.8,7.9,32.4,22.6,21.9,22.6,4.7,2.1,rarely,very_often,0,1,0
97,P02072,P02076,25,31,6,1,1,4.5,8.2,7.3,10.0,6.8,8.8,4.9,5.7,7.8,6.1,8.3,32.4,22.6,14.7,22.1,4.7,10.0,rarely,sometimes,1,1,1
97,P02072,P02077,25,21,4,0,0,8.5,6.9,6.9,8.5,6.4,6.2,7.1,3.6,5.5,3.6,9.0,32.4,22.6,17.4,23.5,4.7,5.9,rarely,often,1,1,1
97,P02072,P02078,25,26,1,0,1,6.1,6.0,7.8,6.2,5.7,6.2,7.5,7.4,7.3,3.3,9.6,32.4,22.6,32.4,10.4,4.7,4.3,rarely,often,1,1,1
97,P02072,P02079,25,18,7,0,0,5.5,7.9,5.0,4.5,4.5,7.1,6.9,5.6,6.2,6.7,9.3,32.4,22.6,20.4,24.2,4.7,7.0,rarely,often,0,1,0
97,P02072,P02080,25,31,6,1,0,1.6,7.8,1.0,8.4,7.9,4.3,7.6,6.6,7.3,7.2,9.3,32.4,22.6,34.1,24.3,4.7,10.0,rarely,often,1,1,1
97,P02072,P02081,25,20,5,1,0,2.6,5.8,6.3,5.4,5.3,5.6,8.6,7.2,7.9,5.7,8.6,32.4,22.6,21.4,21.8,4.7,8.5,rarely,often,0,0,0
97,P02072,P02082,25,21,4,0,0,3.4,5.9,3.0,7.5,7.2,5.8,6.7,6.7,5.4,7.8,6.9,32.4,22.6,23.6,30.8,4.7,9.3,rarely,often,1,1,1
97,P02072,P02083,25,25,0,1,0,6.4,4.5,7.8,8.5,6.3,5.1,7.0,4.2,7.9,6.5,7.7,32.4,22.6,8.1,25.2,4.7,6.0,rarely,very_often,0,1,0
97,P02072,P02084,25,30,5,1,0,6.0,5.2,5.0,3.1,6.8,1.0,5.9,5.2,7.6,7.9,7.5,32.4,22.6,34.3,13.5,4.7,7.8,rarely,often,0,1,0
97,P02072,P02085,25,27,2,0,0,7.3,7.8,3.7,6.3,10.0,4.6,7.4,4.6,8.2,7.5,7.3,32.4,22.6,19.2,17.3,4.7,6.3,rarely,very_often,1,1,1
97,P02072,P02086,25,26,1,0,0,1.5,8.1,6.1,4.2,7.0,5.6,7.0,5.2,8.1,6.5,7.0,32.4,22.6,34.2,22.0,4.7,9.6,rarely,rarely,1,0,0
97,P02072,P02087,25,25,0,0,0,4.8,8.6,6.0,7.4,6.1,1.3,7.3,5.0,5.5,7.3,6.8,32.4,22.6,34.4,10.5,4.7,9.0,rarely,very_often,1,0,0
98,P02088,P02099,34,24,10,0,0,5.8,5.2,4.4,10.0,7.7,2.1,8.1,7.5,7.1,6.2,6.3,29.1,11.4,26.0,29.6,10.0,4.9,sometimes,often,0,0,0
98,P02088,P02100,34,32,2,0,0,2.4,4.0,5.3,5.6,7.8,3.5,9.9,10.0,4.5,6.3,6.7,29.1,11.4,17.8,20.3,10.0,3.2,sometimes,sometimes,0,1,0
98,P02088,P02101,34,21,13,1,0,3.0,4.1,6.9,5.1,8.5,6.2,8.8,7.7,8.0,9.9,5.4,29.1,11.4,27.2,17.1,10.0,3.1,sometimes,sometimes,0,1,0
98,P02088,P02102,34,20,14,1,0,8.6,4.9,7.8,4.0,6.8,10.0,10.0,6.8,8.3,7.5,6.5,29.1,11.4,18.4,7.8,10.0,5.2,sometimes,often,0,1,0
